sexo;fono;edad;hijos;Garante;Aval;meses;renta;morosidad
Masculino;Si;68;1;Si;Si;14;Fija;No
Masculino;Si;69;2;Si;Si;14;Variable;No
Femenino;No;69;1;Si;Si;14;Variable;No
Femenino;No;69;1;Si;Si;14;Variable;No
Masculino;No;69;0;Si;No;14;Variable;No
Femenino;No;69;0;Si;No;14;Variable;No
Masculino;No;69;0;Si;Si;14;Variable;No
Masculino;Si;69;0;No;Si;14;Variable;No
Femenino;Si;73;5;Si;Si;14;Variable;Si
Masculino;Si;73;2;No;Si;14;Variable;No
Masculino;Si;74;1;Si;Si;14;Fija;No
Masculino;Si;74;0;No;Si;14;Fija;No
Femenino;No;74;0;Si;Si;14;Variable;No
Femenino;No;75;0;Si;Si;14;Fija;No
Femenino;No;75;0;Si;Si;14;Variable;No
Masculino;Si;75;0;Si;Si;14;Variable;No
Femenino;Si;76;0;Si;Si;14;Variable;No
Femenino;Si;24;0;Si;Si;13;Fija;No
Masculino;Si;25;0;Si;Si;13;Fija;No
Femenino;No;25;0;Si;Si;13;Fija;No
Femenino;Si;25;0;Si;Si;13;Fija;No
Masculino;Si;31;5;Si;No;13;Fija;Si
Masculino;Si;31;5;Si;No;13;Fija;Si
Femenino;Si;33;4;Si;No;13;Fija;Si
Masculino;No;33;4;Si;Si;13;Variable;Si
Femenino;Si;34;5;No;No;13;Fija;Si
Femenino;No;34;5;Si;Si;13;Variable;Si
Masculino;No;34;4;Si;No;13;Fija;Si
Masculino;Si;34;4;Si;Si;13;Variable;Si
Masculino;Si;34;2;No;No;13;Fija;Si
Masculino;No;35;5;Si;No;13;Fija;Si
Femenino;Si;35;5;No;Si;13;Fija;Si
Femenino;Si;35;4;Si;No;13;Fija;Si
Femenino;No;35;4;Si;Si;13;Fija;Si
Femenino;Si;36;5;No;No;13;Fija;Si
Femenino;No;36;5;Si;Si;13;Variable;Si
Femenino;No;36;4;Si;Si;13;Variable;Si
Masculino;No;36;4;No;Si;13;Variable;Si
Femenino;Si;36;4;Si;No;13;Variable;Si
Masculino;Si;36;2;Si;Si;13;Fija;No
Masculino;Si;36;2;Si;Si;13;Fija;No
Femenino;Si;36;2;Si;No;13;Fija;No
Femenino;No;36;2;No;No;13;Fija;No
Masculino;No;36;2;Si;No;13;Fija;No
Femenino;No;36;2;Si;Si;13;Variable;No
Femenino;Si;36;2;Si;Si;13;Variable;No
Femenino;Si;36;2;Si;Si;13;Variable;No
Femenino;No;36;2;No;No;13;Variable;No
Femenino;Si;36;2;Si;Si;13;Variable;No
Masculino;Si;36;1;Si;Si;13;Fija;No
Masculino;No;36;1;Si;No;13;Fija;No
Masculino;Si;36;1;Si;No;13;Fija;No
Femenino;Si;36;1;Si;Si;13;Fija;No
Femenino;Si;36;1;Si;Si;13;Fija;Si
Femenino;Si;36;1;Si;Si;13;Fija;No
Femenino;No;36;1;Si;Si;13;Variable;No
Femenino;No;36;1;Si;Si;13;Variable;No
Masculino;No;36;1;Si;No;13;Variable;No
Femenino;No;36;0;Si;No;13;Fija;No
Masculino;Si;36;0;Si;No;13;Fija;No
Femenino;Si;36;0;No;No;13;Fija;No
Femenino;Si;36;0;Si;No;13;Variable;No
Femenino;No;37;5;Si;No;13;Fija;Si
Masculino;Si;37;3;Si;Si;13;Variable;No
Femenino;Si;37;3;Si;Si;13;Variable;No
Masculino;No;37;3;No;No;13;Variable;No
Femenino;No;37;3;Si;Si;13;Variable;No
Femenino;No;37;3;Si;Si;13;Variable;No
Masculino;No;37;2;No;Si;13;Fija;No
Masculino;No;37;2;Si;No;13;Variable;No
Masculino;No;37;2;Si;Si;13;Variable;No
Masculino;Si;37;2;No;Si;13;Variable;No
Masculino;Si;37;2;No;No;13;Variable;No
Femenino;No;37;2;Si;Si;13;Variable;No
Masculino;No;37;2;Si;Si;13;Variable;No
Masculino;Si;37;1;Si;Si;13;Fija;No
Masculino;Si;37;1;No;No;13;Fija;No
Masculino;Si;37;1;Si;Si;13;Variable;No
Femenino;No;37;1;Si;Si;13;Variable;No
Masculino;Si;37;0;Si;Si;13;Fija;No
Masculino;Si;37;0;No;No;13;Fija;No
Femenino;Si;37;0;Si;Si;13;Variable;No
Femenino;No;37;0;Si;Si;13;Variable;No
Femenino;No;37;0;Si;Si;13;Variable;No
Femenino;No;37;0;Si;Si;13;Variable;No
Femenino;Si;38;3;Si;Si;13;Fija;No
Femenino;Si;38;3;Si;Si;13;Fija;No
Femenino;Si;38;3;Si;Si;13;Fija;No
Masculino;No;38;3;Si;Si;13;Variable;No
Femenino;Si;38;3;Si;Si;13;Variable;No
Femenino;No;38;3;Si;Si;13;Variable;No
Masculino;No;38;2;No;No;13;Fija;No
Masculino;No;38;2;Si;Si;13;Variable;No
Femenino;No;38;2;Si;Si;13;Variable;No
Femenino;No;38;2;Si;No;13;Variable;No
Femenino;No;38;2;Si;Si;13;Variable;No
Femenino;No;38;2;Si;Si;13;Variable;No
Femenino;No;38;2;Si;No;13;Variable;No
Femenino;No;38;2;No;No;13;Variable;No
Masculino;No;38;2;Si;Si;13;Variable;No
Masculino;No;38;2;Si;Si;13;Variable;No
Femenino;No;38;1;Si;No;13;Fija;No
Femenino;Si;38;1;Si;Si;13;Fija;No
Femenino;Si;38;1;Si;No;13;Variable;No
Femenino;No;38;1;Si;Si;13;Variable;No
Femenino;No;38;1;Si;Si;13;Variable;No
Femenino;No;38;1;No;No;13;Variable;No
Masculino;No;38;1;Si;Si;13;Variable;No
Masculino;No;38;1;Si;Si;13;Variable;No
Femenino;Si;38;0;Si;Si;13;Fija;No
Masculino;Si;38;0;Si;Si;13;Fija;No
Femenino;No;38;0;Si;Si;13;Fija;No
Femenino;Si;38;0;Si;No;13;Fija;No
Masculino;Si;38;0;Si;Si;13;Variable;No
Masculino;No;38;0;Si;Si;13;Variable;No
Femenino;No;39;5;Si;Si;13;Fija;Si
Masculino;Si;39;4;No;No;13;Variable;Si
Femenino;No;39;3;Si;Si;13;Fija;No
Femenino;Si;39;3;Si;Si;13;Fija;No
Femenino;Si;39;3;Si;Si;13;Fija;No
Masculino;No;39;3;Si;No;13;Fija;No
Femenino;Si;39;3;Si;Si;13;Variable;No
Femenino;No;39;3;No;Si;13;Variable;No
Femenino;No;39;2;Si;Si;13;Variable;No
Masculino;No;39;2;Si;Si;13;Fija;Si
Masculino;No;39;2;Si;No;13;Fija;No
Masculino;No;39;2;Si;Si;13;Variable;No
Masculino;Si;39;1;No;No;13;Fija;No
Femenino;Si;39;1;No;Si;13;Fija;Si
Femenino;No;39;1;Si;Si;13;Fija;No
Masculino;No;39;1;No;No;13;Variable;No
Femenino;Si;39;1;No;No;13;Variable;No
Femenino;Si;39;1;No;No;13;Variable;No
Femenino;Si;39;0;Si;Si;13;Fija;No
Masculino;Si;39;0;Si;Si;13;Fija;No
Masculino;Si;39;0;Si;No;13;Fija;No
Femenino;No;39;0;Si;Si;13;Variable;No
Femenino;Si;40;3;Si;Si;13;Fija;No
Masculino;Si;40;3;Si;Si;13;Fija;No
Masculino;No;40;3;Si;Si;13;Variable;No
Masculino;No;40;3;Si;Si;13;Variable;No
Masculino;No;40;3;Si;Si;13;Variable;No
Masculino;No;40;2;Si;No;13;Fija;No
Masculino;No;40;2;Si;Si;13;Fija;No
Femenino;Si;40;2;No;No;13;Fija;No
Masculino;No;40;2;Si;Si;13;Variable;No
Masculino;Si;40;1;Si;Si;13;Fija;No
Femenino;No;40;1;Si;No;13;Fija;No
Femenino;No;40;1;Si;Si;13;Fija;No
Femenino;No;40;1;Si;Si;13;Variable;No
Masculino;No;40;1;Si;Si;13;Variable;No
Femenino;Si;40;1;Si;Si;13;Variable;No
Masculino;No;40;1;Si;Si;13;Variable;No
Femenino;No;40;1;Si;Si;13;Variable;No
Masculino;Si;40;1;No;No;13;Variable;No
Femenino;Si;40;0;Si;Si;13;Fija;No
Femenino;Si;40;0;Si;Si;13;Fija;No
Femenino;Si;40;0;No;Si;13;Fija;No
Femenino;No;40;0;No;No;13;Variable;No
Masculino;Si;40;0;Si;Si;13;Variable;No
Masculino;Si;40;0;Si;Si;13;Variable;No
Femenino;No;40;0;Si;No;13;Variable;No
Femenino;No;40;0;Si;Si;13;Variable;No
Femenino;No;41;4;Si;Si;13;Variable;Si
Masculino;Si;41;3;Si;Si;13;Fija;No
Femenino;Si;41;3;No;Si;13;Fija;No
Femenino;Si;41;3;No;Si;13;Fija;No
Femenino;No;41;3;Si;Si;13;Variable;No
Femenino;Si;41;3;No;Si;13;Variable;No
Femenino;Si;41;3;Si;Si;13;Variable;No
Femenino;Si;41;3;Si;Si;13;Variable;No
Masculino;No;41;2;Si;Si;13;Fija;No
Masculino;Si;41;2;No;No;13;Fija;No
Masculino;No;41;2;No;No;13;Fija;No
Masculino;No;41;2;No;Si;13;Fija;No
Femenino;Si;41;2;No;Si;13;Fija;Si
Femenino;Si;41;2;Si;Si;13;Variable;No
Femenino;No;41;2;Si;Si;13;Variable;No
Masculino;No;41;2;No;No;13;Variable;No
Femenino;No;41;2;Si;Si;13;Variable;No
Femenino;No;41;2;Si;Si;13;Variable;No
Masculino;Si;41;2;Si;Si;13;Variable;No
Femenino;No;41;2;Si;Si;13;Variable;No
Femenino;No;41;1;Si;Si;13;Fija;No
Masculino;Si;41;1;No;Si;13;Fija;No
Femenino;Si;41;1;Si;Si;13;Variable;No
Femenino;No;41;1;Si;No;13;Variable;No
Femenino;No;41;1;Si;Si;13;Variable;No
Masculino;Si;41;0;Si;No;13;Fija;No
Femenino;No;41;0;No;Si;13;Fija;No
Femenino;No;41;0;Si;Si;13;Variable;No
Masculino;No;41;0;Si;Si;13;Variable;No
Masculino;No;41;0;No;No;13;Variable;No
Masculino;No;42;5;Si;No;13;Fija;Si
Masculino;No;42;5;Si;Si;13;Variable;Si
Femenino;No;42;5;Si;Si;13;Variable;Si
Masculino;No;42;4;Si;Si;13;Fija;Si
Masculino;Si;42;3;Si;Si;13;Fija;No
Masculino;Si;42;3;Si;No;13;Fija;No
Femenino;Si;42;3;Si;No;13;Fija;No
Femenino;No;42;3;Si;Si;13;Variable;No
Femenino;Si;42;2;Si;Si;13;Fija;No
Masculino;Si;42;2;Si;Si;13;Fija;No
Masculino;No;42;2;No;No;13;Fija;No
Masculino;No;42;2;Si;Si;13;Fija;No
Masculino;No;42;2;Si;Si;13;Variable;No
Femenino;No;42;2;Si;No;13;Variable;No
Femenino;No;42;2;No;No;13;Variable;No
Femenino;No;42;2;Si;Si;13;Variable;No
Masculino;No;42;1;Si;No;13;Fija;No
Femenino;No;42;1;No;No;13;Variable;No
Masculino;Si;42;1;Si;Si;13;Variable;No
Femenino;Si;42;1;Si;Si;13;Variable;No
Femenino;Si;42;1;No;Si;13;Variable;No
Masculino;Si;42;0;Si;Si;13;Fija;No
Femenino;Si;42;0;Si;No;13;Fija;No
Femenino;Si;42;0;Si;No;13;Fija;No
Masculino;No;42;0;Si;Si;13;Variable;No
Femenino;No;43;4;Si;Si;13;Variable;Si
Masculino;No;43;4;Si;Si;13;Variable;Si
Masculino;No;43;4;Si;Si;13;Variable;Si
Masculino;Si;43;3;Si;Si;13;Fija;No
Masculino;No;43;3;Si;No;13;Fija;No
Femenino;Si;43;3;Si;No;13;Variable;No
Masculino;Si;43;2;Si;Si;13;Fija;No
Femenino;No;43;2;No;No;13;Fija;No
Femenino;No;43;2;Si;No;13;Fija;No
Femenino;No;43;2;Si;No;13;Fija;Si
Femenino;No;43;2;Si;No;13;Variable;No
Femenino;No;43;2;Si;Si;13;Variable;No
Femenino;Si;43;2;Si;Si;13;Variable;No
Femenino;No;43;2;No;No;13;Variable;No
Femenino;Si;43;2;No;No;13;Variable;No
Femenino;Si;43;1;Si;Si;13;Fija;No
Masculino;Si;43;1;No;No;13;Fija;No
Masculino;Si;43;1;No;No;13;Fija;No
Femenino;No;43;1;No;No;13;Fija;No
Masculino;No;43;1;Si;Si;13;Fija;No
Femenino;No;43;1;No;Si;13;Variable;No
Femenino;No;43;1;Si;Si;13;Variable;No
Femenino;Si;43;1;Si;Si;13;Variable;No
Masculino;Si;43;0;Si;Si;13;Fija;No
Masculino;No;43;0;Si;No;13;Fija;No
Femenino;No;43;0;No;No;13;Variable;No
Masculino;No;44;4;Si;Si;13;Variable;Si
Masculino;Si;44;3;Si;Si;13;Fija;No
Masculino;No;44;3;No;No;13;Fija;No
Masculino;Si;44;3;Si;Si;13;Fija;No
Masculino;No;44;3;Si;Si;13;Fija;No
Femenino;Si;44;3;No;No;13;Fija;No
Masculino;Si;44;3;Si;No;13;Variable;No
Femenino;No;44;3;No;No;13;Variable;No
Masculino;No;44;3;Si;Si;13;Variable;No
Femenino;Si;44;3;Si;No;13;Variable;No
Masculino;Si;44;2;Si;Si;13;Fija;No
Femenino;Si;44;2;Si;Si;13;Fija;No
Masculino;No;44;2;Si;Si;13;Fija;No
Femenino;Si;44;2;Si;Si;13;Fija;No
Masculino;Si;44;2;No;No;13;Fija;No
Femenino;Si;44;2;Si;Si;13;Fija;No
Masculino;Si;44;2;No;Si;13;Fija;Si
Femenino;No;44;2;Si;Si;13;Variable;No
Femenino;Si;44;2;Si;Si;13;Variable;No
Femenino;No;44;2;Si;Si;13;Variable;No
Masculino;No;44;2;Si;Si;13;Variable;No
Femenino;No;44;2;Si;Si;13;Variable;No
Masculino;No;44;2;Si;Si;13;Variable;No
Femenino;Si;44;2;Si;Si;13;Variable;No
Femenino;No;44;2;Si;Si;13;Variable;No
Masculino;No;44;2;Si;Si;13;Variable;No
Masculino;No;44;2;Si;Si;13;Variable;No
Masculino;No;44;1;Si;Si;13;Fija;No
Femenino;No;44;1;No;Si;13;Fija;No
Masculino;No;44;1;Si;Si;13;Variable;No
Femenino;No;44;1;No;Si;13;Variable;No
Masculino;No;44;1;Si;Si;13;Variable;No
Femenino;No;44;1;Si;Si;13;Variable;No
Femenino;No;44;1;Si;Si;13;Variable;No
Femenino;No;44;1;Si;Si;13;Variable;No
Masculino;Si;44;0;No;No;13;Fija;No
Femenino;Si;44;0;Si;Si;13;Fija;No
Masculino;Si;44;0;Si;Si;13;Fija;No
Femenino;Si;44;0;No;Si;13;Fija;No
Masculino;Si;44;0;Si;No;13;Fija;No
Masculino;No;44;0;Si;Si;13;Fija;No
Masculino;No;44;0;No;No;13;Variable;No
Femenino;No;45;5;No;No;13;Fija;Si
Femenino;Si;45;3;No;Si;13;Variable;No
Femenino;Si;45;3;No;Si;13;Variable;No
Masculino;No;45;3;Si;Si;13;Variable;No
Femenino;Si;45;3;No;Si;13;Variable;No
Masculino;Si;45;2;Si;Si;13;Fija;No
Femenino;Si;45;2;No;No;13;Fija;No
Femenino;No;45;2;No;Si;13;Fija;No
Femenino;Si;45;2;No;Si;13;Fija;No
Femenino;No;45;2;Si;Si;13;Fija;No
Femenino;No;45;2;No;No;13;Fija;No
Femenino;No;45;2;Si;Si;13;Fija;No
Femenino;No;45;2;Si;Si;13;Variable;No
Masculino;Si;45;2;Si;Si;13;Variable;No
Femenino;No;45;2;No;No;13;Variable;No
Femenino;Si;45;2;Si;Si;13;Variable;No
Masculino;Si;45;2;Si;No;13;Variable;No
Masculino;Si;45;2;Si;Si;13;Variable;No
Masculino;No;45;1;No;No;13;Fija;No
Masculino;Si;45;1;Si;No;13;Fija;No
Masculino;Si;45;1;Si;No;13;Fija;No
Masculino;No;45;1;Si;No;13;Fija;No
Femenino;Si;45;1;Si;Si;13;Fija;No
Masculino;No;45;1;Si;Si;13;Variable;No
Masculino;Si;45;1;Si;Si;13;Variable;No
Femenino;No;45;1;Si;Si;13;Variable;No
Femenino;No;45;1;No;No;13;Variable;No
Masculino;No;45;1;Si;Si;13;Variable;No
Femenino;No;45;1;Si;Si;13;Variable;No
Femenino;No;45;1;Si;Si;13;Variable;No
Femenino;Si;45;1;Si;No;13;Variable;No
Masculino;Si;45;1;Si;Si;13;Variable;No
Femenino;No;45;0;Si;No;13;Fija;No
Femenino;No;45;0;No;No;13;Fija;No
Masculino;Si;45;0;Si;No;13;Fija;No
Masculino;No;45;0;Si;Si;13;Fija;No
Femenino;No;45;0;Si;Si;13;Variable;No
Masculino;No;45;0;Si;No;13;Variable;No
Masculino;Si;45;0;No;No;13;Variable;No
Femenino;Si;46;5;No;No;13;Fija;Si
Femenino;No;46;5;Si;Si;13;Variable;No
Masculino;Si;46;4;Si;Si;13;Fija;Si
Masculino;Si;46;4;Si;Si;13;Fija;Si
Femenino;No;46;4;Si;Si;13;Variable;No
Masculino;No;46;3;Si;Si;13;Variable;No
Masculino;No;46;3;Si;Si;13;Variable;No
Masculino;Si;46;3;No;No;13;Variable;No
Femenino;No;46;3;Si;Si;13;Variable;No
Femenino;No;46;2;Si;Si;13;Variable;No
Masculino;Si;46;2;No;No;13;Variable;No
Masculino;Si;46;2;Si;Si;13;Variable;No
Femenino;No;46;2;No;Si;13;Variable;No
Femenino;No;46;2;Si;Si;13;Variable;No
Femenino;Si;46;1;No;No;13;Fija;No
Femenino;Si;46;1;Si;Si;13;Variable;No
Masculino;No;47;5;No;No;13;Variable;Si
Femenino;No;47;4;Si;Si;13;Variable;Si
Masculino;No;47;4;No;No;13;Variable;Si
Masculino;No;47;4;Si;No;13;Variable;Si
Femenino;Si;47;4;No;Si;13;Variable;No
Femenino;No;47;3;Si;Si;13;Variable;No
Femenino;Si;47;1;Si;No;13;Variable;No
Femenino;No;47;1;Si;Si;13;Variable;No
Femenino;No;47;1;Si;Si;13;Variable;No
Femenino;No;47;0;Si;No;13;Variable;No
Femenino;No;47;0;Si;Si;13;Variable;No
Masculino;No;48;3;No;No;13;Variable;No
Femenino;Si;48;3;Si;Si;13;Variable;No
Masculino;Si;48;2;No;No;13;Variable;No
Masculino;Si;48;2;No;No;13;Variable;No
Femenino;Si;48;2;Si;Si;13;Variable;No
Femenino;No;48;2;No;Si;13;Variable;No
Masculino;No;48;2;Si;Si;13;Variable;No
Femenino;Si;48;1;No;No;13;Fija;No
Femenino;No;48;1;Si;Si;13;Variable;No
Femenino;No;48;1;Si;Si;13;Variable;No
Masculino;No;48;0;Si;No;13;Fija;No
Masculino;No;49;4;Si;Si;13;Variable;Si
Femenino;Si;49;3;Si;Si;13;Fija;No
Masculino;No;49;3;Si;Si;13;Variable;No
Masculino;Si;49;2;No;No;13;Fija;No
Femenino;No;49;2;Si;Si;13;Fija;Si
Masculino;No;49;2;Si;Si;13;Variable;No
Femenino;No;49;2;Si;Si;13;Variable;No
Femenino;No;49;2;Si;Si;13;Variable;No
Masculino;Si;49;2;Si;Si;13;Variable;No
Masculino;Si;49;1;Si;Si;13;Fija;No
Femenino;No;49;1;No;No;13;Variable;No
Femenino;Si;49;0;No;No;13;Variable;No
Masculino;Si;49;0;No;No;13;Variable;No
Femenino;Si;49;0;Si;Si;13;Variable;No
Femenino;Si;49;0;No;No;13;Variable;No
Femenino;No;49;0;Si;Si;13;Variable;No
Femenino;Si;49;0;Si;Si;13;Variable;No
Masculino;No;50;4;Si;No;13;Fija;Si
Femenino;Si;50;4;Si;Si;13;Fija;Si
Masculino;Si;50;3;No;No;13;Fija;No
Femenino;No;50;3;No;Si;13;Fija;No
Masculino;Si;50;3;No;No;13;Variable;No
Femenino;Si;50;3;No;No;13;Variable;No
Masculino;No;50;2;Si;Si;13;Variable;No
Femenino;No;50;2;No;Si;13;Variable;No
Masculino;Si;50;2;Si;Si;13;Variable;No
Masculino;No;50;1;No;No;13;Variable;No
Femenino;No;50;1;Si;Si;13;Variable;No
Masculino;Si;50;1;Si;Si;13;Variable;Si
Femenino;No;50;0;Si;Si;13;Fija;No
Femenino;No;50;0;No;Si;13;Variable;No
Femenino;Si;50;0;No;Si;13;Variable;No
Femenino;Si;51;5;No;No;13;Variable;Si
Masculino;Si;51;4;Si;Si;13;Variable;Si
Masculino;Si;51;2;Si;Si;13;Fija;Si
Femenino;Si;51;2;Si;Si;13;Variable;No
Femenino;No;51;2;Si;Si;13;Variable;No
Femenino;No;51;1;No;No;13;Fija;No
Masculino;No;51;1;Si;Si;13;Variable;No
Masculino;No;51;1;Si;Si;13;Variable;No
Femenino;No;52;5;Si;Si;13;Variable;Si
Masculino;Si;52;3;Si;No;13;Fija;No
Femenino;No;52;3;Si;Si;13;Variable;No
Femenino;No;52;3;Si;Si;13;Variable;No
Masculino;No;52;2;No;Si;13;Fija;No
Femenino;No;52;2;Si;Si;13;Variable;No
Masculino;No;52;2;Si;Si;13;Variable;No
Femenino;Si;52;1;Si;Si;13;Variable;No
Masculino;No;52;0;Si;Si;13;Variable;No
Femenino;Si;52;0;Si;Si;13;Variable;No
Masculino;No;52;0;No;Si;13;Variable;No
Masculino;No;53;3;Si;No;13;Fija;No
Masculino;No;53;3;No;Si;13;Variable;No
Femenino;No;53;3;Si;Si;13;Variable;No
Masculino;No;53;3;No;Si;13;Variable;No
Masculino;Si;53;1;No;No;13;Fija;No
Femenino;Si;53;0;Si;Si;13;Fija;No
Femenino;No;53;0;No;Si;13;Fija;No
Femenino;No;53;0;Si;Si;13;Variable;No
Femenino;No;53;0;Si;Si;13;Variable;No
Masculino;No;54;5;No;Si;13;Variable;Si
Masculino;No;54;4;Si;Si;13;Variable;Si
Femenino;Si;54;3;Si;Si;13;Variable;No
Femenino;Si;54;2;Si;Si;13;Variable;No
Femenino;No;54;2;Si;Si;13;Variable;No
Masculino;No;54;1;No;Si;13;Variable;No
Femenino;No;54;0;Si;Si;13;Variable;No
Masculino;No;54;0;No;No;13;Variable;No
Femenino;Si;55;5;Si;Si;13;Variable;Si
Masculino;No;55;5;Si;No;13;Variable;Si
Masculino;Si;55;3;Si;No;13;Fija;No
Masculino;No;55;3;No;No;13;Fija;No
Femenino;No;55;2;Si;No;13;Fija;No
Femenino;No;55;2;No;Si;13;Fija;No
Masculino;No;55;2;Si;Si;13;Variable;No
Masculino;No;55;2;No;No;13;Variable;No
Femenino;No;55;1;Si;Si;13;Fija;No
Masculino;Si;55;1;No;No;13;Variable;No
Femenino;No;55;1;No;Si;13;Variable;No
Masculino;No;55;0;Si;Si;13;Fija;No
Femenino;Si;55;0;Si;Si;13;Variable;No
Femenino;No;55;0;Si;Si;13;Variable;No
Femenino;Si;56;5;Si;Si;13;Fija;Si
Femenino;Si;56;4;Si;Si;13;Fija;Si
Femenino;Si;56;2;Si;Si;13;Variable;No
Femenino;No;56;2;Si;Si;13;Variable;No
Masculino;No;56;2;Si;Si;13;Variable;No
Femenino;No;56;2;Si;Si;13;Variable;No
Masculino;Si;56;1;Si;Si;13;Variable;No
Masculino;No;56;1;Si;Si;13;Variable;No
Masculino;No;56;1;Si;Si;13;Variable;No
Masculino;Si;56;0;Si;Si;13;Variable;No
Masculino;No;57;5;No;Si;13;Fija;Si
Masculino;No;57;2;Si;No;13;Fija;No
Masculino;Si;57;2;No;No;13;Fija;No
Femenino;No;57;2;Si;Si;13;Variable;No
Femenino;No;57;2;Si;Si;13;Variable;No
Masculino;No;57;1;Si;Si;13;Fija;No
Femenino;Si;57;1;Si;Si;13;Variable;No
Masculino;No;57;1;No;Si;13;Variable;No
Femenino;Si;57;1;Si;Si;13;Variable;No
Femenino;Si;57;0;Si;Si;13;Fija;No
Femenino;No;57;0;Si;Si;13;Variable;No
Masculino;No;57;0;Si;Si;13;Variable;No
Femenino;No;57;0;Si;Si;13;Variable;No
Masculino;Si;58;2;No;No;13;Fija;No
Masculino;No;58;2;No;No;13;Variable;No
Masculino;Si;58;2;Si;No;13;Variable;No
Femenino;Si;58;2;Si;Si;13;Variable;No
Masculino;No;58;1;No;Si;13;Variable;No
Masculino;No;58;1;Si;Si;13;Variable;No
Femenino;No;58;0;Si;Si;13;Variable;No
Femenino;No;58;0;Si;Si;13;Variable;No
Femenino;Si;59;5;Si;Si;13;Fija;Si
Femenino;No;59;5;Si;Si;13;Variable;Si
Femenino;No;59;2;Si;Si;13;Variable;No
Masculino;Si;59;1;Si;No;13;Fija;No
Femenino;No;59;1;Si;Si;13;Variable;No
Masculino;Si;59;1;Si;Si;13;Variable;No
Femenino;No;59;0;Si;Si;13;Variable;No
Masculino;No;60;3;No;No;13;Variable;No
Masculino;No;60;3;Si;Si;13;Variable;No
Masculino;No;60;3;Si;Si;13;Variable;No
Masculino;No;60;2;No;Si;13;Fija;No
Femenino;No;60;1;Si;Si;13;Variable;No
Masculino;Si;60;1;Si;Si;13;Variable;No
Femenino;Si;60;0;Si;Si;13;Fija;No
Femenino;Si;60;0;No;Si;13;Variable;No
Femenino;No;60;0;Si;Si;13;Variable;No
Femenino;Si;60;0;Si;Si;13;Variable;No
Femenino;Si;60;0;No;No;13;Variable;No
Femenino;Si;61;5;No;No;13;Fija;Si
Femenino;No;61;4;Si;No;13;Variable;No
Masculino;No;61;2;Si;Si;13;Variable;No
Masculino;Si;61;2;Si;Si;13;Variable;No
Femenino;No;61;1;Si;Si;13;Variable;No
Masculino;No;61;0;Si;Si;13;Fija;No
Masculino;No;61;0;Si;Si;13;Variable;No
Femenino;No;61;0;Si;Si;13;Variable;No
Femenino;Si;61;0;Si;Si;13;Variable;No
Masculino;Si;61;0;Si;Si;13;Variable;No
Masculino;Si;62;2;No;No;13;Fija;No
Masculino;No;62;1;No;Si;13;Fija;No
Masculino;No;62;1;Si;Si;13;Fija;Si
Femenino;Si;62;1;Si;Si;13;Variable;No
Masculino;No;62;0;No;No;13;Variable;No
Masculino;Si;62;0;Si;Si;13;Variable;No
Masculino;No;63;5;Si;Si;13;Fija;Si
Masculino;Si;63;5;Si;Si;13;Variable;Si
Masculino;Si;63;5;Si;Si;13;Variable;Si
Femenino;No;63;1;Si;Si;13;Variable;No
Femenino;No;63;0;No;Si;13;Variable;No
Masculino;No;63;0;Si;Si;13;Variable;No
Masculino;Si;63;0;Si;Si;13;Variable;No
Masculino;Si;64;4;No;No;13;Fija;Si
Masculino;No;64;4;Si;Si;13;Variable;Si
Masculino;No;64;1;Si;Si;13;Fija;No
Masculino;Si;64;1;No;Si;13;Variable;No
Masculino;No;64;0;Si;Si;13;Fija;No
Masculino;Si;64;0;Si;Si;13;Fija;No
Femenino;No;64;0;Si;Si;13;Variable;No
Masculino;No;65;0;Si;Si;13;Variable;No
Masculino;No;65;0;Si;Si;13;Variable;No
Masculino;Si;66;1;No;Si;13;Fija;Si
Masculino;No;66;1;Si;Si;13;Variable;No
Femenino;Si;66;0;No;Si;13;Fija;No
Femenino;Si;66;0;Si;Si;13;Fija;No
Masculino;Si;66;0;Si;Si;13;Variable;No
Femenino;Si;67;5;Si;Si;13;Fija;Si
Femenino;No;67;5;Si;Si;13;Fija;Si
Masculino;No;67;5;Si;Si;13;Variable;Si
Femenino;Si;67;2;Si;Si;13;Fija;No
Masculino;Si;67;1;Si;Si;13;Fija;Si
Femenino;Si;67;1;Si;Si;13;Variable;No
Femenino;Si;67;0;No;No;13;Fija;No
Femenino;Si;67;0;No;Si;13;Variable;No
Masculino;No;67;0;Si;Si;13;Variable;No
Femenino;No;68;1;Si;Si;13;Variable;No
Masculino;No;69;5;No;Si;13;Fija;Si
Masculino;No;69;2;Si;Si;13;Fija;No
Masculino;No;69;1;No;No;13;Variable;No
Masculino;Si;69;0;Si;Si;13;Fija;No
Masculino;No;69;0;Si;Si;13;Fija;No
Masculino;No;69;0;Si;Si;13;Fija;No
Femenino;No;69;0;Si;Si;13;Fija;No
Femenino;No;69;0;Si;Si;13;Variable;No
Femenino;No;69;0;No;Si;13;Variable;No
Masculino;Si;69;0;Si;Si;13;Variable;No
Masculino;No;70;5;Si;Si;13;Fija;Si
Femenino;No;70;5;Si;Si;13;Fija;Si
Femenino;Si;70;5;No;Si;13;Variable;Si
Femenino;No;70;5;Si;Si;13;Variable;Si
Femenino;Si;71;5;Si;Si;13;Fija;Si
Femenino;No;71;5;Si;Si;13;Fija;Si
